Name,URL,Income,Pages,Size,404,500,Robots
CURIOUS KIDS MUSEUM,www.curiouskidsmuseum.org,725353.0,37,189393,2,0,True
PRESERVATION DETROIT,preservationdetroit.org,41011.0,0,0,0,0,False
DETROIT THEATER ORGAN SOCIETY INC,www.dtos.org,53665.0,340,139922145,2,0,False
GRAND RAPIDS PUBLIC MUSEUM FOUNDATION,www.grmuseum.org,13725630.0,8,3818,0,0,True
NOKOMIS LEARNING CENTER,www.nokomis.org,45184.0,67,2936689,7,0,False
USS SILVERSIDES SUBMARINES MUSEUM,glnmm.org,746764.0,26,394018,0,0,True
LOWELL AREA HISTORICAL ASSOCIATION,www.lowellmuseum.org,84542.0,577,56242486,17,0,False
UPPER PENINSULA CHILDRENS MUSEUM INC,www.upcmkids.org,409000.0,80,625655,0,2,False
SAUGATUCK-DOUGLAS HISTORICAL SOCIETY,www.sdhistoricalsociety.org,115638.0,5349,602896402,478,0,True
ALGONAC-CLAY TOWNSHIP HISTORICAL SOCIETY,www.achistory.com,693394.0,0,0,0,0,False
RAVEN HILL DISCOVERY CENTER,www.ravenhilldiscoverycenter.org,165791.0,201,2323328085,7,0,True
GRAND RAPIDS CHILDRENS MUSEUM,www.grcm.org,1097616.0,3,31295,0,0,True
WELLINGTON FARM PARK INC,www.wellingtonfarmpark.org,40473.0,0,0,0,0,False
MICHIGAN BOTANIC GARDEN FOUNDATION,www.fmgsf.org,25838549.0,688,45357331,9,0,True
CENTRAL DETROIT CHRISTIAN COMMUNITY DEVELOPMENT CORPORAT,centraldetroitchristian.org,1722767.0,0,0,0,0,False
AFRICAN AMERICAN CULTURAL & HISTORICAL MUSEUM,aachmuseum.org,29454.0,225,57999966,5,0,False
COURTHOUSE SQUARE ASSOCIATION INC,www.visitcourthousesquare.org,122432.0,0,0,0,0,False
DOMINOS FARMS PETTING FARM,www.pettingfarm.com,369730.0,0,0,0,0,False
GREAT LAKES LORE INCORPORATED,www.gllmm.org,17085.0,21,348213,7,0,False
PLANET ART INC,www.puppetart.org,127022.0,0,0,0,0,False
ANN ARBOR DISTRICT LIBRARY,www.aadl.org,12056182.0,98466,2569652168,24,1,True
AUTOMOTIVE HALL OF FAME INC,www.automotivehalloffame.org,535239.0,1699,78934424,3,0,True
AMERICAN MUSEUM OF MAGIC INC,www.americanmuseumofmagic.org,126429.0,445,54820639,8,0,False
FRIENDS OF THE THUMB OCTAGON BARN,www.thumboctagonbarn.org,164697.0,3,12269,0,0,True
PRESQUE ISLE TOWNSHIP MUSEUM SOCIETY INC,www.presqueislelighthouses.org,141542.0,0,0,0,0,False
DETOUR REEF LIGHT PRESERVATION SOCIETY,drlps.com,55856.0,0,0,0,0,False
MUSKEGON MUSEUM OF ART FOUNDATION,www.muskegonartmuseum.org,731.0,1350,490731139,88,0,True
THE GREAT LAKES CHILDRENS MUSEUM,www.greatlakeskids.org,334142.0,336,61519469,3,0,True
MICHIGAN FIREHOUSE MUSEUM AND EDUCATION CENTER,www.michiganfirehousemuseum.org,497534.0,52,2858805,3,0,False
SILVER BEACH CAROUSEL SOCIETY INC,www.silverbeachcarousel.com,497468.0,84,515994,0,0,True
MODEL-T AUTOMOTIVE HERITAGE COMPLEX INC,www.tplex.org,266805.0,2,1143,1,0,False
MID-MICHIGAN CHILDRENS MUSEUM,www.midmicm.org,319014.0,24,399670,0,0,True
PRESERVE HSTORIC SLEEPING BEAR,www.phsb.org,144028.0,0,0,0,0,False
SUNFIELD HISTORICAL SOCIETY,www.sunfieldhistoricalsociety.com,49460.0,0,0,0,0,False
BOTANICAL GARDEN SOCIETY OF NORTHWEST MICHIGAN INC,www.thebotanicgarden.org,91197.0,0,0,0,0,False
OASIS GALLERY INC,www.oasisgallery.com,9018.0,7455,179875611,1998,0,True
KINGMAN MUSEUM INC,www.kingmanmuseum.org,247208.0,138,5022089,0,0,True
WILLS SAINTE CLAIRE MUSEUM,willsautomuseum.org,30254.0,0,0,0,0,False
MICHIGAN AEROSPACE FOUNDATION,michiganaerospace.org,63876.0,0,0,0,0,False
WESTERN MICHIGAN SOCIETY FOR INDUSTRIAL HERITAGE,wmsih.com,56370.0,0,0,0,0,False
SAGINAW COUNTY SPORTS HALL OF FAME INC,www.saginawcountysports.com,76200.0,0,0,0,0,False
FRIENDS OF THE GARDEN CITY HISTORICAL MUSEUM,www.sfhonline.org,49582.0,0,0,0,0,False
ART CENTER OF BATTLE CREEK,www.artcenterofbattlecreek.org,279970.0,129,1949161,23,0,False
DETROIT ZOOLOGICAL SOCIETY,www.detroitzoo.org,33856643.0,3051,105312123,7,1,True
FRANKENMUTH HISTORICAL ASSOCIATION,www.frankenmuthmuseum.org,274608.0,2,12480,0,0,True
MARINE HISTORICAL SOCIETY OF DETROIT INC,mhsd.org,42265.0,0,0,0,0,False
FLINT CULTURAL CENTER CORPORATION,flintculturalcenter.com,6454416.0,71,1403530,0,0,True
ONTONAGON COUNTY HISTORICAL SOCIETY,www.ontonagonmuseum.org,50802.0,0,0,0,0,False
LENAWEE COUNTY HISTORICAL SOCIETY INC,freepages.history.rootsweb.ancestry,42676.0,0,0,0,0,False
MANISTEE COUNTY HISTORICAL SOCIETY INC,www.manisteemuseum.org,110865.0,91,1859478,1,0,True
MARSHALL HISTORICAL SOCIETY INC,www.marshallhistoricalsociety.org,80270.0,272,229747019,7,1,True
BERNARD HISTORICAL SOCIETY MUSEUM,www.bernardmuseum.org,58127.0,2,6554,0,0,True
LITTLE TRAVERSE HISTORICAL SOCIETY,www.petoskeymuseum.org,57455.0,115,10327685,1,0,True
MIDLAND CENTER FOR THE ARTS,www.mcfta.org,14264681.0,8429,400039099,136,0,True
TROY HISTORICAL SOCIETY,www.troyhistoricvillage.org,258483.0,4468,412613414,114,0,True
ARTS COUNCIL OF GREATER KALAMAZOO,www.kalamazooarts.org,746705.0,28071,875566804,19,32,True
GENEVIEVE AND DONALD S. GILMORE FOUNDATION,www.gilmorecarmuseum.org,3943814.0,6174,187282762,39,1,True
BERRIEN COUNTY HISTORICAL ASSN INC,www.berrienhistory.org,241709.0,0,0,0,0,False
NORTH BERRIEN HISTORICAL SOCIETY,www.northberrienhistory.org,173422.0,121,5414743,0,0,False
SANILAC COUNTY HISTORICAL SOCIETY,www.sanilaccountymuseum.org,75193.0,257,7506982,2,0,False
MACOMB CHILDRENS HANDS ON MUSEUM INC,www.macombchm.org,64351.0,0,0,0,0,False
BINDER PARK ZOOLOGICAL SOCIETY INC,www.binderparkzoo.org,4135813.0,0,0,0,0,False
TOP OF THE LAKE SNOWMOBILE MUSEUM,www.snowmobilemuseum.com,72688.0,5342,98495814,7,0,False
WEST MICH CENTER FOR ARTS TCHNLGY,www.wmcat.org,820794.0,922,390007387,0,0,True
MILITARY FAMILY TRIBUTE,www.militaryfamilytribute.org,638901.0,0,0,0,0,False
STAPLES HISTORICAL SOCIETY,www.staplesmnhistoricalsociety.org,86062.0,0,0,0,0,False
MILL CITY MUSEUM MN HISTO,www.millcitymuseum.org,113333.0,418,40206231,1,0,True
IRONWORLD DISCOVERY CENTER,www.ironworld.com,1839299.0,3,1573,0,0,False
CHILDRENS MUSEUM OF SOUTHERN MINNESOTA,www.cmsouthernmn.org,653862.0,476,85639716,3,0,True
BLUFF COUNTRY ARTISTS GALLERY,bluffcountryartistsgallery.org,49562.0,115,902493,0,0,False
EDINA HISTORICAL SOCIETY,www.edinahistoricalsociety.org,74945.0,0,0,0,0,False
MINNESOTA TRANSPORTATION MUSEUM INC,www.gnrhs.org,702785.0,22664,501330130,328,0,True
MINNESOTA LANDSCAPE ARBORETUM FOUNDATION,www.arboretum.umn.edu,18788466.0,6249,1332663605,67,0,True
BROWN COUNTY HISTORICAL SOCIETY,www.browncountyhistorymnusa.org,385459.0,3,4108,1,0,False
BLUE EARTH COUNTY HISTORICAL SOCIETY,bechshistory.com,323462.0,1720,188175004,51,4,True
WHITE BEAR LAKE AREA HISTORICAL SOCIETY,www.wblareahistoricalsociety.org,88523.0,14,32619,2,0,False
NOWTHEN HISTORICAL POWER ASSOCIATION INC,www.nowthenthreshing.com,294307.0,0,0,0,0,False
RUNESTONE MUSEUM FOUNDATION,www.runestonemuseum.org,140475.0,466,41684641,2,0,True
FRIENDS OF LINDEN HILL INC,www.linden-hill.org,122978.0,0,0,0,0,False
GREATER LITCHFIELD OPERA HOUSE ASSOCIATION INCORPORATED,www.litchfieldoperahouse.com,227016.0,0,0,0,0,False
MINNESOTA STREET CAR MUSEUM,www.trolleyride.org,161716.0,864,173913200,8,0,False
JEWISH HISTORICAL SOCIETY OF UPPER MIDWEST INC,www.jhsum.org,314732.0,705,118000672,17,0,True
HERITAGE FOUNDATION OF THE EAST GRAND FORKS AREA INC,egfheritage.com,81513.0,0,0,0,0,False
AITKIN COUNTY HISTORICAL SOCIETY,www.aitkincohs.org,70392.0,0,0,0,0,False
AMERICAN ASSOCIATION OF UNIVERSITY WOMEN- MINNEAPOLIS BRANCH,www.aauwmpls.org,846025.0,90,4392791,2,0,False
WALKER ART CENTER,www.walkerart.org,39620563.0,248476,2492582108,432,3,True
CARLETON COLLEGE,www.carleton.edu,172438886.0,1526,82973627,55,0,True
THE MUSEUM OF QUESTIONABLE MEDICAL DEVICES,www.museumofquackery.com,48169519.0,262,3334621,6,0,True
AMERICAN SWEDISH INSTITUTE,asimn.org,3276547.0,1217,370436456,26,0,True
MINNESOTA HISTORICAL SOCIETY,www.mnhs.org,76397965.0,436100,8999467129,392,4,True
GOODHUE COUNTY HISTORICAL SOCIETY,www.goodhuecountyhistory.org,251215.0,0,0,0,0,False
DULUTH CHILDRENS MUSEUM INC,www.duluthchildrensmuseum.org,704315.0,369,10887855,10,0,True
OLMSTED COUNTY HISTORICAL SOCIETY,www.olmstedhistory.com,538297.0,781226,5443507958,25,1,True
MINNESOTA MUSEUM OF AMERICAN ART,www.mmaa.org,861507.0,343,18027919,6,0,True
MINNESOTA MUSEUM OF MINING,www.mnmuseumofmining.org,81160.0,0,0,0,0,False
ST LOUIS COUNTY HISTORICAL SOCIETY,www.thehistorypeople.org,618113.0,0,0,0,0,False
WINONA COUNTY HISTORICAL SOCIETY INC,www.winonahistory.org,578336.0,209,2758769,3,0,False
PLYMOUTH CHRISTIAN YOUTH CENTER,pcyc-mpls.org,3992125.0,0,0,0,0,False
ROCHESTER ART CENTER,www.rochesterartcenter.org,1026962.0,1928,164839581,29,0,True
HENNEPIN HISTORY MUSEUM,www.hennepinhistory.org,322104.0,55,3839811,5,0,False
LAKE COUNTY HISTORICAL SOCIETY,www.lakecountyhistoricalsociety.org,326078.0,0,0,0,0,False
SWIFT COUNTY HISTORICAL SOCIETY,www.swift-museum.org,61035.0,45,397194,1,0,False
NICOLLET COUNTY HISTORICAL SOCIETY,www.nchsmn.org,291341.0,329,96210608,5,0,True
FREEBORN COUNTY HISTORICAL SOCIETY,www.freeborncountyfair.com,169774.0,3,6032,2,0,False
MORRISON COUNTY HISTORICAL SOCIETY,www.morrisoncountyhistory.org,161641.0,13536,595002244,16,0,True
PIPESTONE COUNTY HISTORICAL SOCIETY,www.pipestoneminnesota.com,190047.0,3692,66709415,8,0,True
SCOTT COUNTY HISTORICAL SOCIETY INC,www.scottcountyhistory.org,211925.0,697,81302075,9,0,True
LAKE SUPERIOR ZOOLOGICAL SOCIETY,www.lszoo.org,1940112.0,3,1622,0,0,False
DULUTH ART INSTITUTE ASSOCIATION,www.duluthartinstitute.org,394177.0,317,1193402,6,0,True
WASECA COUNTY HISTORICAL SOCIETY,www.historical.waseca.mn.us,500319.0,1089,5249900649,0,0,True
CROW WING COUNTY HISTORICAL SOCIETY,www.crowwinghistory.org,68714.0,0,0,0,0,False
ARTS MIDWEST,www.artsmidwest.org,6611324.0,4933,187039289,78,0,True
INTERMEDIA ARTS MINNESOTA INC,www.intermediaarts.org,808981.0,88180,492074763,2,0,True
CHIPPEWA COUNTY HISTORICAL SOCIETY INC,www.chippewacohistory.org,173773.0,0,0,0,0,False
NORTHFIELD HISTORICAL SOCIETY INC,www.northfieldhistory.org,230455.0,2432,448835354,34,0,True
BIG STONE COUNTY HISTORICAL SOCIETY,www.stenseth.org,29958.0,0,0,0,0,False
HINCKLEY FIRE MUSEUM,hinckleyfiremuseum.com,46902.0,0,0,0,0,False
DOUGLAS COUNTY HISTORICAL SOCIETY,www.dchsmn.org,334904.0,602,78508516,5,0,True
MIDWEST ART CONSERVATION CENTER INC,www.preserveart.org,1122816.0,1484,30974632,611,0,False
BENTON COUNTY HISTORICAL SOCIETY,www.mnbentonhistory.org,80817.0,0,0,0,0,False
KANABEC COUNTY HISTORICAL SOCIETY,www.kanabechistory.org,73591.0,0,0,0,0,False
WHEELS ACROSS THE PRAIRIE MUSEUM,www.wheelsacrosstheprairie.org,40883.0,3,36916,2,0,False
TWIN CITY MODEL RAILROAD CLUB INC,www.tcmrm.org,320302.0,908,14411593,4,0,True
MINNESOTA CHILDRENS MUSEUM,www.mcm.org,8241228.0,8896,482827693,1139,9,True
STEVENS COUNTY HISTORICAL SOCIETY,www.minnesotahistorymuseums.org,137557.0,301,23047776,6,0,True
CROSSLAKE AREA HISTORICAL SOCIETY C/O DONALD H ENGEN,crosslakehistoricalsociety.org,8537.0,0,0,0,0,False
SHERBURNE COUNTY HISTORICAL SOCIETY,www.sherburnehistorycenter.org,509038.0,198,12483929,0,0,True
AFTON HISTORICAL SOCIETY,aftonhistoricalmuseum.com,114259.0,1847,68840226,4,0,True
ANOKA COUNTY HISTORICAL SOCIETY,www.ac-hs.org,282253.0,7,11834,0,0,False
ART FARIBAULT CENTER INC,www.paradisecenterforthearts.org,373642.0,4274,198352636,68,0,True
MINNESOTA AIR NATIONAL GUARD HISTORICAL FOUNDATION INC,mnangmuseum.org,36181.0,0,0,0,0,False
"NORTH STAR SCOUTING MEMORABILIA, INC.",www.nssm.org,220620.0,133,103800364,6,0,False
RENVILLE COUNTY HISTORICAL SOCIETY,www.renvillecountyhistory.com,162062.0,310,13291506,9,0,True
PRESERVATION ALLIANCE OF MINNESOTA INC,www.mnpreservation.org,372028.0,0,0,0,0,False
ORDWAY CENTER FOR THE PERFORMING ARTS,www.ordway.org,18911700.0,2877,1298028521,41,0,True
RICE COUNTY HISTORICAL SOCIETY,www.rchistory.org,120780.0,453,10818379,119,0,True
MINNESOTA CENTER FOR BOOK ARTS,www.mnbookarts.org,962610.0,30409,274595990,160,0,True
LIND HOUSE ASSOCIATION,lindhouse.org,32016.0,0,0,0,0,False
RICHFIELD HISTORICAL SOCIETY INC,www.richfieldhistory.org,49757.0,0,0,0,0,False
BELTRAMI COUNTY HISTORICAL SOCIETY,beltramihistory.org,109093.0,587,27040670,8,0,True
SACRED HEART MEMORIAL CENTER,www.sacredheartmusic.org,238684.0,122,15527295,1,0,True
THE WORKS,www.theworks.org,1579260.0,2550,359883018,20,0,True
PAVEK MUSEUM OF BROADCASTING,www.pavekmuseum.org,410357.0,8,19630,1,0,False
DEER RIVER WHITE OAK SOCIETY INC,www.whiteoak.org,22501.0,0,0,0,0,False
INTERNATIONAL SPECIES INFORMATION SYSTE,www.isis.org,4091664.0,1,612,0,0,True
SOAP FACTORY,www.soapfactory.org,623683.0,758,68314467,2,0,False
WADENA COUNTY HISTORICAL SOCIETY,wadenacountyhistory.org,27268.0,775,118725596,23,0,True
DOROTHY MOLTER MEMORIAL FOUNDATION,www.rootbeerlady.com,194988.0,360,57683343,1,1,True
ARCOLA MILLS HISTORIC FOUNDATION,www.arcolamills.org,62096.0,21,188712,0,0,True
CORNUCOPIA ART CENTER INC,www.lanesboroarts.org,453333.0,2634,108051291,227,0,True
MINNESOTA FISHING MUSEUM,www.mnfishingmuseum.com,4398067.0,161,7419999,3,0,False
WELLS HISTORICAL SOCIETY INC,www.wellsdepotmuseum.com,200774.0,0,0,0,0,False
ROOT RIVER ANTIQUE HISTORICAL POWER ASSN INC,www.rootrivershow.org,124461.0,0,0,0,0,False
THE JAQUES ART CENTER,jaquesart.com,98215.0,90,18720755,9,0,False
PRESIDENTS COUNCIL OF PHA HIGHRISES OF ST PAUL,presidents-council-pha-highrises-st-paul,69321.0,0,0,0,0,False
DEPOT PRESERVATION ALLIANCE,www.baudettedepot.org,40946.0,0,0,0,0,False
HISTORIC SAINT PAUL CORPORATION,www.historicsaintpaul.org,204441.0,0,0,0,0,False
GREAT RIVER GREENING,www.greatrivergreening.org,1498518.0,2157,148421032,23,0,True
PINE ISLAND AREA HISTORIAL SOCIETY,www.pineislandhistory.org,14377.0,0,0,0,0,False
SOO VISUAL ARTS CENTER INC,www.soovac.org,144528.0,6087,211460297,0,0,True
FRIENDS OF PINE GROVE ZOO,www.pinegrovezoo.com,320581.0,374,39148665,10,0,True
MINNESOTA LAKES MARITIME SOCIETY,minnesotalakesmaritimemuseum.org,278222.0,365,34952332,0,0,True
DENMARK TOWNSHIP HISTORICAL SOCIETY,www.dthsmn.org,3088.0,0,0,0,0,False
RED WING COLLECTORS SOCIETY FOUNDATION,www.redwingcollectors.org,358879.0,44463,1928143736,290,0,True
OAKSHOTT INSTITUTE,oakeshott.org,2741.0,0,0,0,0,False
TIX FOUR TOTS,www.tixfortots.org,1208351.0,0,0,0,0,False
NWA HISTORY CENTRE INC,www.nwahistory.org,51479.0,140,74151966,2,0,False
RAMSEY COUNTY HISTORICAL SOCIETY IN C,www.rchs.com,1172620.0,1052,57312855,18,0,False
KANDIYOHI COUNTY HISTORICAL SOCIETY,www.kandiyohicountyhistory.com,193724.0,114,13358600,4,0,False
MCLEOD COUNTY HISTORICAL SOCIETY,www.mcleodhistory.org,603967.0,819,174114386,9,0,True
HISTORICAL AND CULTURAL SOCIETY OF CLAY COUNTY,www.hjemkomst-center.com,504417.0,0,0,0,0,False
COOK COUNTY HISTORICAL SOCIETY,www.cookcountyhistory.org,197422.0,0,0,0,0,False
CARVER COUNTY HISTORICAL SOCIETY INC,www.carvercountyhistoricalsociety.o,288761.0,0,0,0,0,False
CHISAGO COUNTY HISTORICAL SOCIETY,www.chisagocountyhistory.org,47311.0,724,153791780,1,0,True
BILL & BONNIE DANIELS FIREFIGHTERS HALL & MUSEUM,firehallmuseum.org,96089.0,174,3907800,10,0,True
HILL COUNTRY SCIENCE MILL,info@sciencemill.org,550000.0,0,0,0,0,False
MINNESOTA ZOOLOGICAL GARDEN FOUNDATION,mnzoo.org,4654465.0,96,2155251,0,0,True
PENNINGTON COUNTY HISTORICAL SOCIETY INCORPORATED,pchs.org,48630.0,0,0,0,0,False
RECONNECTING AMERICA,www.reconnectingamerica.org,3909091.0,0,0,0,0,False
MUSEUM OF RUSSIAN ART,www.tmora.org,729903.0,9873,356396320,41,0,True
ROBERT JOHNSON BLUES FNDTN,www.robertjohnsonbluesfoundation.or,15000.0,0,0,0,0,False
VETERANS OF THE CIVIL RIGHTS MOVEMENT,www.mscivilrightsveterans.com,19221.0,0,0,0,0,False
TENNESSEE-TOMBIGBEE WATERWAY TRANSPORTATION MUSEUM INC,www.tenntom.org,6279.0,185,104430168,1,0,True
TRAIL OF HONOR,www.trailofhonor.org,51944.0,0,0,0,0,False
VICKSBURG FOUNDATION FOR HISTORIC PRESERVATION,www.biedenharncoca-colamuseum.com,162535.0,43,354101,9,0,False
CAMP VAN DORN WORLD WAR II MUSEUM,vandorn.org,25459.0,0,0,0,0,False
COUNCIL OF AMERICAN JEWISH MUSEUMS,www.cajm.net,159796.0,0,0,0,0,False
TUPELO AUTO MUSEUM INC,www.tupeloauto.com,274722.0,3,1615,2,0,False
MAST INC,www.visitinfinity.com,1467542.0,0,0,0,0,False
ROCK N ROLL MUSEUM INC,www.blues2rock.com,35966.0,284,17975075,2,0,False
INTERNATIONAL MUSEUM OF MUSLIM CULTURE,www.muslimmuseum.org,49501.0,286,11336944,1,7,False
PRESERVATION SOCIETY OF ELLICOTT HILL,www.natchezgardenclub.com,120943.0,0,0,0,0,False
B B KING MUSEUM AND DELTA INTERPRETIVE CENTER,www.bbkingmuseum.org,1128367.0,873,84180565,12,2,True
MISSISSIPPI HERITAGE TRUST,www.mississippiheritage.com,180565.0,0,0,0,0,False
PASS CHRISTIAN HISTORICAL SOCIETY,passhistory.org,182393.0,0,0,0,0,False
TISHOMINGO COUNTY HISTORICAL & GENEALOGICAL SOCIETY,www.tishomingohistory.com,57918.0,1338,81424903,5,0,False
EASTMAN MEMORIAL FOUNDATION,www.lrma.org,5782121.0,176,105021223,0,0,True
SARAH GILLESPIE GALLERY,www.sarahgillespie.co.uk,84589201.0,0,0,0,0,False
DELTA CHILDRENS MUSEUM ASSOCIATION INC,www.deltacm.org,56634.0,0,0,0,0,False
NORTHEAST MISSISSIPPI MUSEUM ASSOCIATION,www.missmuseum.org,63206.0,2,1138,0,0,False
THE JIMMIE RODGERS FOUNDATION INC,www.jimmierodgers.com,115502.0,277,2689414,3,0,False
HISTORIC DESOTO FOUNDATION,www.desotomuseum.org,101764.0,17,576006,1,0,False
MISSISSIPPI MAIN STREET ASSOCIATION,www.msmainstreet.com,686125.0,0,0,0,0,False
INSTITUTE OF SOUTHERN JEWISH LIFE INC,www.isjl.org,2733817.0,2939,170814460,95,0,True
LYNN MEADOWS DISCOVERY CENTER,www.lmdc.org,870649.0,871,31445097,8,0,True
OHR-OKEEFE MUSEUM OF ART INC,www.georgeohr.org,5281151.0,1742,69626701,25,2,True
SOUTHERN CULTURAL HERITAGE FOUNDATION,www.southernculture.org,273171.0,1186,35940398,19,0,False
MISSISSIPPI CHILDRENS MUSEUM,www.mississippichildrensmuseum.com,2263286.0,6,6016,0,0,False
EUDORA WELTY FOUNDATION,eudorawelty.org,117359.0,0,0,0,0,False
"BEAUVOIR, JEFFERSON DAVIS HOME AND PRESIDENTIAL LIBRARY",www.beauvoir.org,1522287.0,143,234487815,19,0,False
MISSISSIPPI MUSEUM OF ART INC,www.msmuseumart.org,4690219.0,1770,185113113,78,1,False
JACKSON COUNTY HISTORICAL AND GENEALOGICAL SOCIETY,www.jchgs-ms.org,92161.0,35,1090999,4,0,False
THE OAKS HOUSE MUSEUM CORPORATION,www.theoakshousemuseum.org,20613.0,129,4325282,2,0,False
MISSOURI KOREAN WAR VETERANS MEMOR,mokoreanwarmemorial.org,7000.0,0,0,0,0,False
ADVERTISING ICON MUSEUM INC,www.advertisingiconmuseum.com,9108.0,0,0,0,0,False
HISTORIC HERMANN INC,historichermann.com,64506.0,61,2455346,2,0,False
FRIENDS OF THE ZOO OF SPRINGFIELD MISSOURI INC,www.dickersonparkzoo.org,1304092.0,299507,2776715659,18,8,False
AMERICAN TRUCK HISTORICAL SOCIETY,www.aths.org,1455992.0,750,167628107,103,0,False
ST LOUIS CHAPTER NATIONAL RAILWAY HISTORICAL SOCIETY,www.stlouisnrhs.org,88285.0,0,0,0,0,False
SHELBY COUNTY HISTORICAL SOCIETY INC,shelby.mogenweb.org,7156.0,13170,27640930782,94,0,False
E C DUNNEGAN GALLERY OF ART,dunnegangallery.org,421415.0,72,21374148,3,0,False
OPTOMETRY CARES-THE AOA FOUNDATION,www.aoa.org,1016893.0,66935,9802756624,107,0,True
MID-AMERICA ARTS ALLIANCE,www.maaa.org,3378519.0,7,9092,1,0,True
AFFTON HISTORICAL SOCIETY,www.afftonoaklandhouse.com,111967.0,3,1862,0,0,True
WARREN COUNTY HISTORICAL SOCIETY,www.history-warrencountymo.com,339285.0,20,622095,2,0,False
GRUNDY COUNTY HISTORICAL SOCIETY,www.grundycountymuseum.org,30647.0,6,98294,1,0,True
CASS COUNTY HISTORICAL SOCIETY INC,casscountyhistoricalsociety.com,110305.0,0,0,0,0,False
FRIENDS OF HISTORIC BOONVILLE INC,www.friendsofhistoricboonville.org,165335.0,3,1350,0,0,False
MISSOURI MANSION PRESERVATION INC,missourimansion.org,125992.0,0,0,0,0,False
BOLDUC HISTORIC PROPERTIES SOCIETY,www.bolduchouse.com,4107.0,3,1312,0,0,False
BANNEKER SCHOOL FOUNDATION AND HISTORIC SITE IN PARKVILLE MI,www.bannekerschoolparkvillemo.org,55106.0,0,0,0,0,False
CHARLOTTE STREET FOUNDATION,www.charlottestreet.org,1041200.0,1,454,0,0,True
WORLD CHESS MUSEUM INC,www.worldchesshof.org,2312621.0,0,0,0,0,False
OZARKS RIVERS HERITAGE FOUNDATION,www.tablerockdamtours.com,951644.0,0,0,0,0,False
MISSOURI IRISH BRIGADE OF CIVIL WAR RE-ENACTORS,www.moirishbrigade.org,3396.0,0,0,0,0,False
NATIONAL BLUES MUSEUM,www.nationalbluesmuseum.org,71173.0,0,0,0,0,False
GREATER ST LOUIS HONORFLIGHT,www.gslhonorflight.org,305706.0,0,0,0,0,False
LEWIS PLACE HISTORICAL PRESERVATION,www.lewisplacestl.org,44835.0,0,0,0,0,False
COLUMBIA BENEVOLENT ORGANIZATION,www.elks.org,101056.0,0,0,0,0,False
CRANE MUSEUM,cranesmuseum.org,206468.0,29,208627,1,0,False
WESTMINSTER COLLEGE,www.churchillmemorial.org,57723935.0,6,3610,0,0,False
CAMPBELL HOUSE FOUNDATION,www.campbellhousemuseum.org,386275.0,3097,212763258,60,0,True
WASHINGTON UNIVERSITY,www.kemperartmuseum.wustl.edu,6941948712.0,3,37122,1,0,True
MISSOURI HISTORICAL SOCIETY JEFFERSON MEMORIAL BUILDING,www.mohistory.org,31452412.0,4778,233334785,152,0,True
MISSOURI BOTANICAL GARDEN BOARD OF TRUSTEES,www.missouribotanicalgarden.org,63941495.0,64707,2385466522,161,25,True
ACADEMY OF SCIENCE OF ST LOUIS,www.academyofsciencestl.org,585226.0,0,0,0,0,False
AUDRAIN COUNTY HISTORICAL SOCIETY,audrain.org,128025.0,0,0,0,0,False
ST LOUIS ARTISTS GUILD,www.stlouisartistsguild.org,314937.0,10298,357201312,75,0,False
VERNON COUNTY HISTORICAL SOCIETY,www.bushwhacker.org,56267.0,743,6470937,5,0,True
LAURA INGALLS WILDER HOME ASSOCIATION,lauraingallswilderhome.com,1261263.0,7147,151072058,17,0,False
MARTHA LAFITE THOPSN NATURE,www.naturesanctuary.com,108957.0,164,19110718,8,0,False
ST LOUIS SOCCER HALL OF FAME,www.stlsoccerhalloffame.com,84387.0,0,0,0,0,False
LAUMEIER SCULPTURE PARK,www.laumeier.org,2868252.0,6,3122,0,0,False
NEW MADRID MUSEUM,newmadridmuseum.com,83917.0,36,339857,2,0,False
BINGHAM-WAGGONER HISTORICAL SOCIETY,www.bwestate.net,149749.0,0,0,0,0,False
TOY AND MINIATURE MUSEUM,www.toyandminiaturemuseum.org,3218358.0,1970,137953788,17,3,True
CONTEMPORARY ART MUSEUM ST. LOUIS,www.contemporarystl.org,2167273.0,3,1523,0,0,False
EUGENE FIELD HOUSE,www.eugenefieldhouse.org,207799.0,534,61267841,8,0,True
THE RAYTOWN HISTORICAL SOCIETY,www.raytownhistoricalsociety.org,30476.0,52,26775590,2,0,False
STEEL GUITAR HALL OF FAME INC,www.scottysmusic.com,19516.0,0,0,0,0,False
